FIPS,State,County Name,Urban Rural Code,Urban Rural Description,Population Estimate 2020,Total Vaccines,Percent Vaccinated,Case Count,Percent of Population Cases,COVID-19 Deaths,Median Age of County,Adult Obesity Percent,Adult Smoking Percentage,Excessive Drinking Percent,Percent Population Died from Covid,Percent Population Died by Covid above Median Rate
12127,FL,Volusia County,3.0,Medium metro,561497.0,297343.0,52.95540314551992,34174.0,6.08623020247659,1527.0,47.1,0.321,0.2058124154,0.2282013407,0.2719515865623503,1.0
6065,CA,Riverside County,1.0,Large central metro,2489188.0,1239374.0,49.79029305942339,356093.0,14.30558881048759,5913.0,36.2,0.283,0.1362425229,0.182277664,0.2375473447566033,0.0
29095,MO,Jackson County,1.0,Large central metro,705925.0,342444.0,48.50996918936147,10574.0,1.49789283564118,1635.0,37.0,0.315,0.2095724177,0.1894010336,0.2316110068350037,0.0
28047,MS,Harrison County,3.0,Medium metro,208801.0,97732.0,46.80628924190976,2991.0,1.43246440390611,628.0,37.1,0.353,0.2203975381,0.1647974558,0.3007648430802535,1.0
25013,MA,Hampden County,3.0,Medium metro,463986.0,266752.0,57.49138982641717,61764.0,13.31160853991284,1321.0,39.1,0.305,0.1852086817,0.2295885959,0.2847068661554443,1.0
4019,AZ,Pima County,3.0,Medium metro,1061175.0,616936.0,58.13706504582184,131559.0,12.39748392112516,3042.0,39.1,0.254,0.1697885869,0.2045924222,0.2866633684359319,1.0
24027,MD,Howard County,2.0,Large fringe metro,328200.0,242164.0,73.78549664838513,17413.0,5.30560633759902,225.0,39.0,0.26,0.090891895,0.1475618995,0.0685557586837294,0.0
4021,AZ,Pinal County,2.0,Large fringe metro,480828.0,211313.0,43.94773182926119,66146.0,13.75668638265658,424.0,40.0,0.342,0.1885758842,0.1919726547,0.0881812207275782,0.0
47001,TN,Anderson County,3.0,Medium metro,77558.0,37800.0,48.73771886845973,11363.0,14.65097088630444,237.0,42.9,0.335,0.2438978792,0.1546258682,0.3055777611593904,1.0
39143,OH,Sandusky County,5.0,Micropolitan,58351.0,27806.0,47.65299652105362,6484.0,11.11206320371544,114.0,42.2,0.348,0.2352710555,0.1820312729,0.1953694024095559,0.0
42027,PA,Centre County,4.0,Small metro,161496.0,88309.0,54.68184970525586,18392.0,11.38851736265913,249.0,33.3,0.24,0.1851844362,0.2086226187,0.1541833853470054,0.0
21073,KY,Franklin County,5.0,Micropolitan,51118.0,36044.0,70.51136585938417,4050.0,7.92284518173637,125.0,41.1,0.386,0.1991676521,0.1616535266,0.2445322586955671,1.0
49057,UT,Weber County,3.0,Medium metro,262658.0,128890.0,49.07141606195128,35565.0,13.54042138446192,356.0,33.0,0.317,0.1230049978,0.1215299071,0.1355374669722605,0.0
6037,CA,Los Angeles County,1.0,Large central metro,9943046.0,6131044.0,61.66162763402684,1429615.0,14.37803868150665,24768.0,37.1,0.221,0.1267333179,0.1780988687,0.2490987168318441,1.0
40071,OK,Kay County,5.0,Micropolitan,43274.0,16170.0,37.36654804270463,6503.0,15.02749919120025,130.0,38.8,0.401,0.2346862136,0.1483792994,0.3004113324398022,1.0
13217,GA,Newton County,2.0,Large fringe metro,113295.0,19475.0,17.18963767156538,12480.0,11.01549053356282,215.0,36.5,0.398,0.1955249975,0.1498234765,0.1897700692881415,0.0
10001,DE,Kent County,4.0,Small metro,183643.0,85899.0,46.77499278491421,18886.0,10.28408379301144,378.0,38.1,0.384,0.1972127604,0.1994486581,0.2058341455977086,0.0
31079,NE,Hall County,4.0,Small metro,61028.0,25431.0,41.67103624565773,4223.0,6.91977452972406,151.0,36.0,0.373,0.1617758302,0.2104171003,0.2474274103690109,1.0
13293,GA,Upson County,5.0,Micropolitan,26527.0,9468.0,35.691936517510456,1841.0,6.9400987672937,241.0,41.4,0.224,0.2361876002,0.1586952371,0.908508312285596,1.0
18067,IN,Howard County,4.0,Small metro,82732.0,35453.0,42.85282599236087,13488.0,16.30324421022095,303.0,41.4,0.352,0.2515838692,0.1707389306,0.3662428081032732,1.0
51191,VA,Washington County,3.0,Medium metro,53695.0,27882.0,51.92662259055778,6004.0,11.181674271347418,162.0,46.9,0.318,0.2248087913,0.1997329581,0.3017040692801936,1.0
35015,NM,Eddy County,5.0,Micropolitan,58418.0,20576.0,35.22202061008593,9653.0,16.5240165702352,112.0,35.2,0.365,0.1767598313,0.1845747376,0.1917217296038892,0.0
9007,CT,Middlesex County,2.0,Large fringe metro,161657.0,122741.0,75.92680799470483,13241.0,8.19079903746822,393.0,46.2,0.269,0.1324473911,0.2268431898,0.2431073198191232,1.0
36071,NY,Orange County,2.0,Large fringe metro,385234.0,223258.0,57.95386700031669,57400.0,14.900034784053329,956.0,36.8,0.287,0.1722585615,0.2051519621,0.2481608580758707,1.0
40017,OK,Canadian County,2.0,Large fringe metro,153192.0,74653.0,48.73165700558776,20871.0,13.624079586401368,151.0,36.0,0.355,0.1842408504,0.1630333046,0.0985691158807248,0.0
19153,IA,Polk County,3.0,Medium metro,494281.0,290082.0,58.6876695644785,67884.0,13.73388821338469,1138.0,35.8,0.335,0.1718241274,0.2461330198,0.2302334097406131,0.0
4025,AZ,Yavapai County,4.0,Small metro,240226.0,94551.0,39.35918676579554,24888.0,10.36024410346923,545.0,54.7,0.243,0.17944418,0.2160886146,0.2268696977013312,0.0
21151,KY,Madison County,5.0,Micropolitan,94265.0,42733.0,45.33283827507558,9289.0,9.8541346204848,140.0,34.5,0.364,0.2154395867,0.1561789113,0.1485174773245637,0.0
6017,CA,El Dorado County,2.0,Large fringe metro,192925.0,107434.0,55.68692497084359,15809.0,8.194376052870279,143.0,46.5,0.256,0.1346793746,0.2355965751,0.0741220681612025,0.0
17031,IL,Cook County,1.0,Large central metro,5108284.0,2913284.0,57.03058013219312,612974.0,11.9996069130064,11250.0,37.3,0.277,0.1606921576,0.2160741516,0.2202305118509464,0.0
12057,FL,Hillsborough County,1.0,Large central metro,1497957.0,791423.0,52.83349255018669,117307.0,7.83113266936233,2978.0,37.6,0.264,0.1761545313,0.1894336111,0.1988041045236946,0.0
45045,SC,Greenville County,3.0,Medium metro,532486.0,252543.0,47.42716240426978,94179.0,17.68666218454569,1515.0,38.3,0.295,0.1699024434,0.1732267698,0.2845145224475385,1.0
27123,MN,Ramsey County,1.0,Large central metro,547903.0,337923.0,61.67569807064389,58337.0,10.64732261002403,1347.0,35.3,0.282,0.161641037,0.2004976985,0.2458464363217576,1.0
42087,PA,Mifflin County,5.0,Micropolitan,46064.0,22185.0,48.16125390760681,5844.0,12.6866967697117,215.0,43.8,0.349,0.2486080652,0.2060289513,0.4667419242792636,1.0
53021,WA,Franklin County,3.0,Medium metro,97075.0,41983.0,43.248004120525366,17930.0,18.47025495750708,120.0,30.6,0.309,0.1464204839,0.1654319921,0.1236157610095287,0.0
37133,NC,Onslow County,4.0,Small metro,203943.0,100619.0,49.33682450488617,25067.0,12.29117939816517,183.0,27.1,0.286,0.2019333192,0.1835897394,0.0897309542372133,0.0
17195,IL,Whiteside County,5.0,Micropolitan,54656.0,26104.0,47.76053864168618,7854.0,14.36987704918032,195.0,43.6,0.357,0.206168167,0.2171421634,0.3567769320843091,1.0
6081,CA,San Mateo County,2.0,Large fringe metro,758308.0,556016.0,73.32324068848014,51906.0,6.84497592007469,652.0,39.9,0.229,0.1015945224,0.2123574128,0.0859808943067988,0.0
18059,IN,Hancock County,2.0,Large fringe metro,79553.0,47958.0,60.28433874272498,11591.0,14.57016077332093,138.0,40.1,0.384,0.1900774711,0.1809380232,0.1734692594873857,0.0
40101,OK,Muskogee County,5.0,Micropolitan,67610.0,30081.0,44.49193906226889,12134.0,17.947049253069068,299.0,37.9,0.402,0.2607037705,0.1333114109,0.4422422718532761,1.0
18095,IN,Madison County,2.0,Large fringe metro,129681.0,61443.0,47.38010965368867,16672.0,12.856162429345847,369.0,41.0,0.401,0.2571504234,0.1640858639,0.2845443819834825,1.0
37139,NC,Pasquotank County,5.0,Micropolitan,40372.0,18039.0,44.68195779252947,4280.0,10.60140691568413,151.0,38.6,0.423,0.2101182447,0.1592545855,0.3740215991281085,1.0
17137,IL,Morgan County,5.0,Micropolitan,33400.0,15140.0,45.32934131736527,4875.0,14.59580838323353,106.0,41.8,0.379,0.2177227694,0.2170100131,0.3173652694610778,1.0
9013,CT,Tolland County,2.0,Large fringe metro,150600.0,91293.0,60.61952191235059,9447.0,6.272908366533859,102.0,37.6,0.263,0.1431187368,0.1973008623,0.0677290836653386,0.0
33015,NH,Rockingham County,2.0,Large fringe metro,311307.0,184357.0,59.22031949169149,21475.0,6.898335084016741,243.0,44.9,0.272,0.1415825437,0.2266164082,0.0780579941986527,0.0
36091,NY,Saratoga County,3.0,Medium metro,230298.0,162648.0,70.6250162832504,14908.0,6.473351917949779,181.0,43.1,0.276,0.1768317762,0.2409274014,0.0785938219176892,0.0
12005,FL,Bay County,4.0,Small metro,171322.0,77951.0,45.49970231493912,13737.0,8.01823466921936,693.0,41.8,0.3,0.2188223868,0.1874049164,0.4045014650774565,1.0
39103,OH,Medina County,2.0,Large fringe metro,180912.0,102545.0,56.68225435570885,18923.0,10.45978155125143,206.0,42.7,0.274,0.1788998983,0.1846751375,0.11386751569824,0.0
39035,OH,Cuyahoga County,1.0,Large central metro,1227883.0,704291.0,57.35815220179773,129632.0,10.55735766355589,3396.0,40.3,0.318,0.2091418105,0.1961822413,0.2765735823364278,1.0
6071,CA,San Bernardino County,2.0,Large fringe metro,2189183.0,1059142.0,48.38069727382316,345933.0,15.80192245234866,6251.0,33.8,0.308,0.1498977766,0.1860383796,0.285540313441133,1.0
13021,GA,Bibb County,4.0,Small metro,152737.0,36188.0,23.69301479012943,16957.0,11.10209052161558,918.0,36.4,0.391,0.2053097145,0.1402691797,0.6010331484839954,1.0
44003,RI,Kent County,2.0,Large fringe metro,164646.0,115384.0,70.08005053265795,19586.0,11.89582498208277,345.0,43.9,0.304,0.1851566646,0.2042165497,0.2095404686418133,0.0
12015,FL,Charlotte County,4.0,Small metro,194711.0,111723.0,57.3788846033352,10270.0,5.27448372202905,572.0,60.1,0.276,0.2133495756,0.1990964227,0.2937687136319982,1.0
26025,MI,Calhoun County,4.0,Small metro,133580.0,62369.0,46.69037281030094,13429.0,10.05315166941158,244.0,40.0,0.368,0.2206476876,0.1970920969,0.1826620751609522,0.0
36083,NY,Rensselaer County,3.0,Medium metro,158108.0,99833.0,63.14228249044957,13843.0,8.75540769600526,164.0,40.1,0.299,0.2039943795,0.2490131247,0.1037265666506438,0.0
28035,MS,Forrest County,4.0,Small metro,75009.0,27438.0,36.57961044674639,1034.0,1.37850124651708,624.0,33.2,0.344,0.2175621732,0.154088665,0.8319001719793625,1.0
5007,AR,Benton County,3.0,Medium metro,288774.0,127260.0,44.06906438945334,27985.0,9.69096940860326,663.0,35.7,0.311,0.1859001998,0.1851817352,0.2295913066965862,0.0
17097,IL,Lake County,2.0,Large fringe metro,693593.0,417384.0,60.17707791168596,77184.0,11.12813998987879,939.0,38.9,0.251,0.1483954541,0.2111301374,0.1353819891492561,0.0
18157,IN,Tippecanoe County,4.0,Small metro,196115.0,102668.0,52.35091655406266,25403.0,12.95311424419346,400.0,28.4,0.298,0.1998095132,0.165474563,0.2039619610942559,0.0
53035,WA,Kitsap County,3.0,Medium metro,272787.0,156433.0,57.34620784714814,13716.0,5.02809884635264,166.0,39.1,0.302,0.1437795607,0.1882969656,0.0608533397852536,0.0
18035,IN,Delaware County,4.0,Small metro,113454.0,50088.0,44.14828917446718,13366.0,11.78098612653586,337.0,35.9,0.337,0.2497632945,0.1602887739,0.2970366844712394,1.0
5131,AR,Sebastian County,3.0,Medium metro,127590.0,55350.0,43.38114272278391,15113.0,11.84497217650286,708.0,38.0,0.347,0.2387387095,0.1423559733,0.5549024218198919,1.0
47189,TN,Wilson County,2.0,Large fringe metro,148130.0,66993.0,45.22581516235739,24983.0,16.86559103490177,221.0,40.0,0.337,0.2021185472,0.184477609,0.1491932761763316,0.0
37019,NC,Brunswick County,3.0,Medium metro,149039.0,78955.0,52.976066667113976,14202.0,9.52904944343426,133.0,55.6,0.308,0.1928449762,0.1911314575,0.0892383872677621,0.0
39053,OH,Gallia County,5.0,Micropolitan,29802.0,11934.0,40.04429232937386,3160.0,10.60331521374404,115.0,41.5,0.409,0.2681517507,0.1670022744,0.3858801422723307,1.0
17001,IL,Adams County,5.0,Micropolitan,64783.0,29478.0,45.50267817174259,12533.0,19.34612475495114,273.0,41.5,0.379,0.2053537504,0.2156730992,0.4214068505626476,1.0
47093,TN,Knox County,3.0,Medium metro,475609.0,249981.0,52.5601912495348,70314.0,14.78399273352691,1494.0,37.7,0.291,0.1913393208,0.1947771111,0.3141235762990187,1.0
18029,IN,Dearborn County,2.0,Large fringe metro,49824.0,26937.0,54.0643063583815,7225.0,14.501043673731532,102.0,42.7,0.317,0.2277568755,0.1857473352,0.2047206165703275,0.0
12055,FL,Highlands County,4.0,Small metro,106639.0,48767.0,45.73092395840171,7416.0,6.954303772541,533.0,54.4,0.304,0.224199199,0.1868568353,0.4998171400707059,1.0
8059,CO,Jefferson County,2.0,Large fringe metro,583283.0,402231.0,68.9598359629888,55289.0,9.47893218214828,920.0,40.2,0.212,0.147301321,0.2311517418,0.1577278953784012,0.0
13153,GA,Houston County,4.0,Small metro,160110.0,55097.0,34.41196677284367,16123.0,10.0699519080632,358.0,35.8,0.37,0.1819079475,0.1517972355,0.223596277559178,0.0
51153,VA,Prince William County,2.0,Large fringe metro,475533.0,295086.0,62.053737595498106,48977.0,10.29939036828148,338.0,35.7,0.323,0.1436940748,0.1659518423,0.071078137584563,0.0
53015,WA,Cowlitz County,4.0,Small metro,111371.0,57892.0,51.981215935925874,11027.0,9.90114123066148,133.0,41.0,0.377,0.1793481755,0.1776023691,0.1194206750410789,0.0
26049,MI,Genesee County,3.0,Medium metro,404794.0,184207.0,45.50635631951066,35314.0,8.7239435367125,963.0,40.8,0.358,0.2365922044,0.1871529427,0.2378987830847295,0.0
26115,MI,Monroe County,4.0,Small metro,150568.0,76560.0,50.84745762711864,13904.0,9.2343658679135,148.0,43.0,0.389,0.2103177352,0.2275360883,0.0982944583178364,0.0
36059,NY,Nassau County,2.0,Large fringe metro,1351334.0,958506.0,70.93035474575493,228311.0,16.895230934765202,5076.0,41.8,0.242,0.1207426995,0.1936067786,0.3756288230740882,1.0
35005,NM,Chaves County,5.0,Micropolitan,64711.0,22755.0,35.16403702616247,11540.0,17.83313501568512,179.0,36.2,0.335,0.2007777426,0.1910587905,0.2766144859452025,1.0
39077,OH,Huron County,5.0,Micropolitan,57979.0,24759.0,42.70339260766829,6930.0,11.95260352886389,106.0,40.1,0.409,0.2608195012,0.1848348245,0.1828248158816123,0.0
6041,CA,Marin County,2.0,Large fringe metro,257332.0,201023.0,78.11815087124803,16940.0,6.5829356628790805,220.0,47.5,0.176,0.0989534653,0.2342407196,0.0854926709464816,0.0
1001,AL,Autauga County,3.0,Medium metro,56145.0,19578.0,34.87042479294683,9287.0,16.54109894024401,122.0,39.3,0.33,0.1981076587,0.1447388631,0.2172945052987799,0.0
47043,TN,Dickson County,2.0,Large fringe metro,54376.0,22737.0,41.81440341327056,9499.0,17.46910401647785,244.0,40.1,0.277,0.2516995429,0.1630021665,0.4487273797263498,1.0
41033,OR,Josephine County,4.0,Small metro,88053.0,40440.0,45.92688494429491,8266.0,9.38752796611132,198.0,47.6,0.32,0.2291073877,0.1813537306,0.2248645702020374,0.0
24025,MD,Harford County,2.0,Large fringe metro,256805.0,160162.0,62.36716574833044,19436.0,7.56838846595666,307.0,40.5,0.318,0.16414126,0.1592290408,0.1195459589961254,0.0
24037,MD,St. Mary's County,4.0,Small metro,114687.0,66711.0,58.16788302074342,8646.0,7.538779460618899,166.0,36.9,0.369,0.1669222345,0.170235484,0.1447417754409828,0.0
37129,NC,New Hanover County,3.0,Medium metro,236613.0,129198.0,54.603086051907546,26381.0,11.14942965940163,497.0,39.8,0.286,0.2006403142,0.2001992136,0.2100476305190332,0.0
39005,OH,Ashland County,5.0,Micropolitan,53362.0,20233.0,37.91649488399985,5471.0,10.25261421985682,112.0,40.1,0.354,0.2363712028,0.1773174987,0.2098871856377197,0.0
1071,AL,Jackson County,5.0,Micropolitan,51582.0,21988.0,42.6272730797565,8354.0,16.195572098794152,116.0,44.0,0.356,0.2392599674,0.1477001234,0.2248846496839983,0.0
1123,AL,Tallapoosa County,6.0,Noncore,40133.0,13970.0,34.80925921311639,5938.0,14.79580395186006,140.0,45.6,0.345,0.2391970664,0.1364136297,0.348840106645404,1.0
1121,AL,Talladega County,5.0,Micropolitan,79985.0,25913.0,32.39732449834344,10738.0,13.42501719072326,204.0,41.4,0.39,0.2400494446,0.1345021991,0.255047821466525,1.0
20037,KS,Crawford County,5.0,Micropolitan,38730.0,16470.0,42.52517428350116,6373.0,16.4549444874774,121.0,33.9,0.313,0.2157161469,0.1658675829,0.3124193131939065,1.0
39075,OH,Holmes County,6.0,Noncore,44004.0,7191.0,16.3416962094355,3071.0,6.97891100809017,123.0,31.8,0.268,0.2908648733,0.1728112273,0.2795200436323971,1.0
38017,ND,Cass County,4.0,Small metro,183904.0,92904.0,50.51766138855055,5075.0,2.75959196102314,623.0,32.7,0.33,0.1802262419,0.2256051241,0.3387637028014616,1.0
36005,NY,Bronx County,1.0,Large central metro,1401142.0,844892.0,60.30024080357309,201898.0,14.40953165346553,5896.0,34.8,0.285,0.1815667872,0.1649250134,0.4207996048937224,1.0
36093,NY,Schenectady County,3.0,Medium metro,155358.0,99581.0,64.09776129970777,15655.0,10.07672601346567,218.0,39.7,0.313,0.1721716025,0.2009955143,0.1403210648952741,0.0
36015,NY,Chemung County,4.0,Small metro,82622.0,43859.0,53.08392437849483,9191.0,11.12415579385635,207.0,41.9,0.351,0.2358428113,0.2006643979,0.2505385974679867,1.0
4027,AZ,Yuma County,4.0,Small metro,217824.0,123253.0,56.583755692669314,40162.0,18.437821360364328,787.0,35.0,0.379,0.1666943536,0.1740997722,0.3613008667548112,1.0
20091,KS,Johnson County,2.0,Large fringe metro,607220.0,391710.0,64.5087447712526,72476.0,11.9357069925233,974.0,37.9,0.262,0.1254781621,0.1993189534,0.1604031487763907,0.0
26017,MI,Bay County,4.0,Small metro,102387.0,53734.0,52.48127203648901,9883.0,9.652592614296733,369.0,43.8,0.358,0.2144620971,0.2241397614,0.3603973160655161,1.0
21009,KY,Barren County,5.0,Micropolitan,44300.0,18241.0,41.17607223476298,5221.0,11.78555304740406,196.0,40.4,0.364,0.2767115354,0.1541077484,0.4424379232505643,1.0
13077,GA,Coweta County,2.0,Large fringe metro,150849.0,40484.0,26.83743345995001,14638.0,9.70374347857791,321.0,39.1,0.311,0.1693790242,0.2009197213,0.2127955770339876,0.0
10005,DE,Sussex County,3.0,Medium metro,241635.0,138792.0,57.43869886398908,28356.0,11.73505493823328,585.0,51.0,0.333,0.1905165969,0.2030681095,0.2421006890558073,1.0
39061,OH,Hamilton County,1.0,Large central metro,817985.0,451654.0,55.215437935903466,92456.0,11.302896752385433,2121.0,36.9,0.307,0.1995256893,0.2030701507,0.2592957083565102,1.0
42085,PA,Mercer County,3.0,Medium metro,108545.0,55425.0,51.06177161545903,11059.0,10.1884011239578,263.0,45.1,0.372,0.2264896806,0.2145274232,0.2422958220093049,1.0
36055,NY,Monroe County,1.0,Large central metro,740900.0,477144.0,64.40059387231744,77400.0,10.4467539479012,1712.0,39.4,0.309,0.1803860166,0.2113494467,0.2310703198812255,0.0
21047,KY,Christian County,3.0,Medium metro,71478.0,21249.0,29.7280282044825,2807.0,3.92708245893841,116.0,28.4,0.365,0.2604693615,0.1516804637,0.1622876969137357,0.0
25005,MA,Bristol County,2.0,Large fringe metro,566765.0,322444.0,56.89200991592636,78343.0,13.82283662540912,1276.0,41.1,0.287,0.1948405398,0.2400377532,0.2251374026271911,0.0
36063,NY,Niagara County,2.0,Large fringe metro,208396.0,124277.0,59.63502178544694,21100.0,10.12495441371235,337.0,43.3,0.321,0.2259405199,0.2037876364,0.1617113572237471,0.0
36111,NY,Ulster County,4.0,Small metro,177716.0,114494.0,64.42526277881564,17661.0,9.937765873641087,201.0,44.4,0.293,0.1800197609,0.2131627129,0.1131018028764996,0.0
53053,WA,Pierce County,2.0,Large fringe metro,913890.0,502888.0,55.02719145630218,78171.0,8.55365525391458,926.0,36.4,0.317,0.1394617804,0.1795598892,0.1013251047719091,0.0
12011,FL,Broward County,2.0,Large fringe metro,1958105.0,1225967.0,62.609870257212975,243909.0,12.45638002047898,4643.0,40.8,0.246,0.168837566,0.1867286564,0.2371170085363144,0.0
45031,SC,Darlington County,4.0,Small metro,66509.0,28600.0,43.001699018178,10871.0,16.34515629463681,202.0,41.9,0.365,0.2113905176,0.1500738718,0.3037182937647536,1.0
34033,NJ,Salem County,2.0,Large fringe metro,62451.0,29750.0,47.63734768058157,7222.0,11.56426638484571,125.0,42.4,0.39,0.2031267023,0.1849340198,0.2001569230276537,0.0
9009,CT,New Haven County,3.0,Medium metro,851948.0,587907.0,69.00738073215736,94353.0,11.074971711888509,2309.0,40.5,0.288,0.1566265147,0.2040338833,0.2710259311601177,1.0
37067,NC,Forsyth County,3.0,Medium metro,383843.0,205892.0,53.63963912328739,46397.0,12.087494105662987,1095.0,38.5,0.335,0.18653865,0.1511170889,0.2852728850076724,1.0
33001,NH,Belknap County,5.0,Micropolitan,61551.0,34427.0,55.93247875745316,3809.0,6.18836412081038,116.0,47.8,0.28,0.1674249391,0.2091451689,0.1884616009488066,0.0
12117,FL,Seminole County,2.0,Large fringe metro,474171.0,260508.0,54.939673662033314,30620.0,6.457585976367169,656.0,39.4,0.263,0.1600016799,0.2131158021,0.1383467145818702,0.0
53061,WA,Snohomish County,2.0,Large fringe metro,830393.0,502607.0,60.52640135453936,55456.0,6.6782836560520105,591.0,38.2,0.303,0.1293178927,0.1710527131,0.0711711201804446,0.0
39099,OH,Mahoning County,3.0,Medium metro,226075.0,115910.0,51.2705960411368,25550.0,11.30155921707398,859.0,43.4,0.331,0.2319503482,0.17154331,0.3799624018577905,1.0
18097,IN,Marion County,1.0,Large central metro,966183.0,479618.0,49.64049253609306,119377.0,12.355526851538473,2762.0,34.4,0.33,0.2170952964,0.1900639946,0.2858671700909662,1.0
26125,MI,Oakland County,2.0,Large fringe metro,1253459.0,764592.0,60.998564771564126,55840.0,4.45487247688197,3272.0,41.2,0.249,0.155634121,0.2187135726,0.2610376565966657,1.0
18003,IN,Allen County,3.0,Medium metro,382187.0,180378.0,47.19626779560791,52555.0,13.751121833029382,1231.0,36.0,0.342,0.2247581439,0.1563358291,0.3220936347913456,1.0
37087,NC,Haywood County,3.0,Medium metro,62972.0,31827.0,50.54151051260878,6299.0,10.00285841326303,116.0,47.7,0.327,0.2087091124,0.1922937733,0.1842088547290859,0.0
42007,PA,Beaver County,2.0,Large fringe metro,162575.0,79408.0,48.84391819160387,18144.0,11.16038751345532,392.0,45.3,0.366,0.2061617913,0.202755926,0.2411194833153928,1.0
12109,FL,St. Johns County,2.0,Large fringe metro,278715.0,165991.0,59.5558186678148,19034.0,6.82919828498645,231.0,44.1,0.231,0.1638393873,0.2140443923,0.0828803616597599,0.0
28095,MS,Monroe County,6.0,Noncore,35123.0,16062.0,45.73071776328901,4.0,0.01138854881416,127.0,41.7,0.384,0.2370035367,0.1476530432,0.3615864248498135,1.0
12107,FL,Putnam County,5.0,Micropolitan,74815.0,26762.0,35.77090155717436,6954.0,9.29492748780324,240.0,45.6,0.386,0.2739217476,0.1873790766,0.3207912851700862,1.0
29189,MO,St. Louis County,2.0,Large fringe metro,994020.0,551474.0,55.4791654091467,14626.0,1.47139896581557,3067.0,40.3,0.285,0.1614888578,0.2141290218,0.3085450996961831,1.0
39113,OH,Montgomery County,3.0,Medium metro,531610.0,263601.0,49.58541035721676,64110.0,12.0595925584545,1959.0,39.2,0.356,0.2212330567,0.1897439631,0.3685032260491713,1.0
37063,NC,Durham County,3.0,Medium metro,327306.0,197004.0,60.189547396014746,31722.0,9.69184799545379,534.0,35.8,0.283,0.1515084481,0.1624367761,0.1631500797418929,0.0
25015,MA,Hampshire County,3.0,Medium metro,161401.0,94448.0,58.51760521929852,11329.0,7.019163450040581,200.0,36.8,0.214,0.1608669768,0.2253609655,0.1239149695478962,0.0
39013,OH,Belmont County,4.0,Small metro,65932.0,27737.0,42.069101498513625,7615.0,11.5497785597282,103.0,44.5,0.353,0.2386048146,0.1907234781,0.1562215616089304,0.0
21107,KY,Hopkins County,5.0,Micropolitan,44662.0,21181.0,47.42510411535534,4543.0,10.17195826429627,218.0,41.5,0.389,0.2502369973,0.1484025179,0.4881106981326407,1.0
17115,IL,Macon County,4.0,Small metro,103015.0,44718.0,43.40921225064311,14339.0,13.91933213609668,278.0,41.2,0.36,0.2118303979,0.2123429011,0.2698636120953259,1.0
40027,OK,Cleveland County,2.0,Large fringe metro,287066.0,133294.0,46.43322441529126,38649.0,13.463454397246618,557.0,34.7,0.355,0.1780319876,0.1590632172,0.1940320344450405,0.0
39049,OH,Franklin County,1.0,Large central metro,1324624.0,739967.0,55.862418316443005,146049.0,11.0256948386863,2929.0,34.3,0.302,0.1900352251,0.1769489043,0.2211193516046818,0.0
37127,NC,Nash County,4.0,Small metro,94859.0,47802.0,50.392688094962,13755.0,14.5004691173215,231.0,41.7,0.381,0.2070760555,0.1582875888,0.2435193286878419,1.0
27109,MN,Olmsted County,4.0,Small metro,159298.0,104878.0,65.83761252495324,15697.0,9.853858805509171,277.0,37.3,0.271,0.1490148826,0.1977703196,0.1738879333073861,0.0
1103,AL,Morgan County,4.0,Small metro,119883.0,45937.0,38.3181935720661,17449.0,14.55502448220348,316.0,40.8,0.356,0.208010496,0.1370993828,0.2635903339088945,1.0
13175,GA,Laurens County,5.0,Micropolitan,47512.0,11443.0,24.0844418252231,7242.0,15.24246506145815,278.0,39.3,0.382,0.240321682,0.1413735451,0.5851153392827075,1.0
19103,IA,Johnson County,4.0,Small metro,153740.0,97559.0,63.45713542344218,16770.0,10.90802653831143,401.0,30.7,0.27,0.1445447732,0.231326018,0.26082997268115,1.0
23001,ME,Androscoggin County,4.0,Small metro,108547.0,65915.0,60.724847301169085,8869.0,8.17065418666568,132.0,41.1,0.334,0.2181580549,0.2117540306,0.1216063087878983,0.0
33017,NH,Strafford County,2.0,Large fringe metro,131533.0,72725.0,55.290307375335466,9654.0,7.339602989363881,108.0,37.2,0.316,0.1746655832,0.2057380948,0.082108672348384,0.0
19061,IA,Dubuque County,4.0,Small metro,97590.0,56702.0,58.10226457628856,14767.0,15.13167332718516,264.0,38.6,0.373,0.1711065858,0.2810277044,0.2705195204426683,1.0
23019,ME,Penobscot County,4.0,Small metro,151655.0,96143.0,63.3958656160364,7889.0,5.20193861066235,236.0,42.3,0.342,0.2192526653,0.1844361441,0.1556163660940951,0.0
34011,NJ,Cumberland County,4.0,Small metro,147008.0,64786.0,44.06971049194602,20455.0,13.91420875054418,409.0,38.0,0.365,0.2259591603,0.1845960759,0.278216151501959,1.0
55139,WI,Winnebago County,4.0,Small metro,171631.0,93680.0,54.58221416876905,21220.0,12.36373382430912,289.0,38.6,0.372,0.1945067935,0.2760258304,0.1683844993037388,0.0
47131,TN,Obion County,5.0,Micropolitan,30131.0,10570.0,35.08015001161594,5970.0,19.81348113238857,108.0,42.9,0.392,0.2756051455,0.15361272,0.3584348345557731,1.0
51840,VA,Winchester city,4.0,Small metro,27700.0,11527.0,41.61371841155235,3216.0,11.61010830324909,329.0,36.9,0.296,0.1917121648,0.1856414532,1.187725631768953,1.0
18083,IN,Knox County,5.0,Micropolitan,36522.0,16703.0,45.7340780899184,5438.0,14.8896555500794,169.0,39.0,0.35,0.2562146452,0.1790648585,0.4627347899895953,1.0
